listing_id,price,borough,neighbourhood_name,accommodates,bedrooms,beds,price_per_accommodate,host_is_superhost,number_of_reviews,review_scores_rating,availability_365
1044731,101.0,Brooklyn,Flatbush,2,1.0,1.0,50.5,f,63,4.8,364
1045897,185.0,Brooklyn,Williamsburg,2,1.0,1.0,92.5,t,225,4.55,237
1049224,250.0,Manhattan,Harlem,6,2.0,5.0,41.666666666666664,f,33,4.48,267
1056445,450.0,Manhattan,Upper East Side,2,0.0,1.0,225.0,f,95,4.51,180
1057022,160.0,Manhattan,East Village,2,1.0,2.0,80.0,f,19,4.68,217
1059607,200.0,Brooklyn,Bedford-Stuyvesant,4,2.0,0.0,50.0,f,0,,173
1060019,599.0,Manhattan,Upper East Side,4,1.0,3.0,149.75,f,186,4.91,270
1294973,167.0,Manhattan,Upper West Side,2,1.0,1.0,83.5,t,249,4.96,13
1304459,200.0,Brooklyn,Williamsburg,2,1.0,2.0,100.0,t,213,4.88,305
1305346,198.0,Manhattan,SoHo,4,1.0,1.0,49.5,f,15,5.0,314
1307228,115.0,Brooklyn,Bushwick,2,1.0,2.0,57.5,f,5,5.0,164
1076324,158.0,Queens,Sunnyside,5,2.0,5.0,31.6,f,10,4.4,177
1080543,119.0,Brooklyn,Sunset Park,2,1.0,2.0,59.5,t,106,4.8,358
1084328,391.0,Manhattan,West Village,4,2.0,2.0,97.75,f,6,5.0,336
1087215,300.0,Manhattan,Chelsea,3,1.0,1.0,100.0,t,59,5.0,120
1307723,150.0,Manhattan,Upper West Side,1,1.0,1.0,150.0,f,38,4.97,364
1313711,144.0,Brooklyn,Prospect-Lefferts Gardens,2,1.0,4.0,72.0,f,351,4.8,332
1098863,135.0,Brooklyn,Bushwick,2,1.0,1.0,67.5,f,150,4.66,365
1100421,175.0,Brooklyn,Cobble Hill,2,1.0,1.0,87.5,f,50,4.9,211
1101035,199.0,Brooklyn,Boerum Hill,2,1.0,1.0,99.5,t,264,4.91,74
1101224,159.0,Brooklyn,Bedford-Stuyvesant,4,3.0,3.0,39.75,t,50,4.88,192
1102942,192.0,Manhattan,Kips Bay,2,1.0,1.0,96.0,f,70,4.7,305
1108309,73.0,Brooklyn,Sheepshead Bay,2,1.0,2.0,36.5,f,74,4.68,87
1117706,155.0,Brooklyn,Williamsburg,2,1.0,1.0,77.5,t,26,4.92,256
1118031,125.0,Manhattan,Nolita,1,1.0,1.0,125.0,f,60,4.95,166
1326566,104.0,Brooklyn,South Slope,2,2.0,3.0,52.0,f,30,4.7,65
1330056,60.0,Brooklyn,Williamsburg,2,1.0,2.0,30.0,f,174,4.55,306
1332473,80.0,Queens,Queens Village,2,1.0,1.0,40.0,f,11,4.64,365
1336223,110.0,Manhattan,Chelsea,2,0.0,1.0,55.0,t,38,4.74,274
1336230,103.0,Manhattan,Chelsea,2,0.0,2.0,51.5,t,43,4.61,132
1342443,85.0,Queens,Sunnyside,1,1.0,1.0,85.0,f,4,4.0,271
1349658,93.0,Manhattan,Morningside Heights,1,1.0,1.0,93.0,t,131,4.94,348
1123737,74.0,Manhattan,Washington Heights,2,4.0,1.0,37.0,f,31,4.87,177
1126492,200.0,Brooklyn,Fort Greene,2,1.0,1.0,100.0,f,18,4.94,183
1127770,162.0,Brooklyn,Williamsburg,1,1.0,1.0,162.0,t,23,5.0,205
1131804,143.0,Manhattan,Harlem,3,2.0,2.0,47.666666666666664,f,29,4.93,338
1137093,342.0,Brooklyn,Williamsburg,6,2.0,2.0,57.0,t,45,4.87,331
1137270,140.0,Manhattan,Upper West Side,2,1.0,1.0,70.0,f,12,4.6,364
1354973,209.0,Brooklyn,Bedford-Stuyvesant,4,2.0,2.0,52.25,t,169,4.74,128
1355654,170.0,Manhattan,East Village,2,1.0,1.0,85.0,f,23,4.78,139
1357021,221.0,Manhattan,Midtown,4,1.0,1.0,55.25,f,95,4.35,0
1359130,160.0,Manhattan,Washington Heights,2,1.0,2.0,80.0,f,9,4.89,335
1370405,79.0,Brooklyn,East Flatbush,2,1.0,1.0,39.5,t,387,4.78,148
1380326,65.0,Manhattan,Upper East Side,1,1.0,1.0,65.0,f,143,4.73,349
1407633,74.0,Manhattan,Harlem,1,1.0,1.0,74.0,f,2,5.0,364
1411811,358.0,Manhattan,West Village,2,1.0,1.0,179.0,t,339,4.8,56
1438870,100.0,Manhattan,Harlem,2,1.0,1.0,50.0,f,68,4.96,57
1440363,86.0,Manhattan,Harlem,4,0.0,3.0,21.5,t,278,4.72,330
1386742,81.0,Manhattan,Hell's Kitchen,1,1.0,1.0,81.0,f,323,4.89,45
1392079,168.0,Brooklyn,Crown Heights,2,1.0,0.0,84.0,f,166,4.73,0
1392144,338.0,Brooklyn,Crown Heights,5,3.0,3.0,67.6,f,31,4.77,286
1396458,184.0,Brooklyn,Crown Heights,3,3.0,3.0,61.333333333333336,f,44,4.71,285
1398234,217.0,Manhattan,Lower East Side,2,1.0,1.0,108.5,f,2,5.0,306
1444400,83.0,Manhattan,Hell's Kitchen,2,1.0,1.0,41.5,f,475,4.89,151
1461965,61.0,Brooklyn,Crown Heights,2,1.0,3.0,30.5,t,113,4.67,195
1731245,128.0,Brooklyn,Crown Heights,2,2.0,2.0,64.0,f,108,4.7,363
1731365,600.0,Manhattan,Upper West Side,7,2.0,3.0,85.71428571428571,f,171,4.85,361
1734724,180.0,Brooklyn,Williamsburg,3,1.0,1.0,60.0,f,183,4.96,93
1474752,102.0,Brooklyn,Williamsburg,1,1.0,1.0,102.0,f,27,4.69,173
1476238,277.0,Manhattan,Midtown,1,1.0,1.0,277.0,f,6,4.33,77
1479283,103.0,Manhattan,Chelsea,2,0.0,2.0,51.5,t,52,4.64,296
1480002,100.0,Manhattan,Lower East Side,2,1.0,1.0,50.0,f,1,4.0,365
1739847,95.0,Bronx,Soundview,1,1.0,1.0,95.0,f,54,4.78,365
1742654,180.0,Manhattan,Hell's Kitchen,2,1.0,1.0,90.0,f,127,4.97,327
1744709,200.0,Brooklyn,Bedford-Stuyvesant,3,1.0,1.0,66.66666666666667,f,3,4.67,365
1745358,165.0,Manhattan,Hell's Kitchen,2,1.0,2.0,82.5,f,33,4.82,179
1754876,95.0,Brooklyn,Bedford-Stuyvesant,2,0.0,1.0,47.5,f,24,4.29,365
1506985,225.0,Manhattan,East Harlem,5,2.0,2.0,45.0,f,64,4.86,267
1511303,152.0,Brooklyn,Prospect-Lefferts Gardens,3,1.0,2.0,50.666666666666664,f,170,4.4,351
1524017,165.0,Manhattan,Chelsea,2,1.0,2.0,82.5,f,66,4.59,350
1530386,398.0,Manhattan,Chelsea,3,2.0,2.0,132.66666666666666,f,89,4.72,365
1533652,129.0,Manhattan,Upper West Side,2,1.0,1.0,64.5,f,110,4.73,107
1534212,99.0,Brooklyn,Sheepshead Bay,4,1.0,3.0,24.75,f,96,4.23,348
1549413,160.0,Manhattan,Harlem,2,0.0,1.0,80.0,t,180,4.69,276
1755844,353.0,Brooklyn,Crown Heights,16,0.0,1.0,22.0625,f,12,4.33,365
1759154,59.0,Brooklyn,Bushwick,2,1.0,2.0,29.5,f,203,4.62,127
1776732,718.0,Manhattan,Upper West Side,7,2.0,5.0,102.57142857142857,f,223,4.79,307
1780748,151.0,Manhattan,Murray Hill,1,1.0,1.0,151.0,f,38,4.54,362
1555491,258.0,Manhattan,Upper East Side,2,1.0,1.0,129.0,f,4,4.75,365
1581579,303.0,Queens,Ditmars Steinway,7,2.0,4.0,43.285714285714285,t,492,4.89,256
1591811,100.0,Brooklyn,Williamsburg,2,1.0,1.0,50.0,f,240,4.63,207
1793091,156.0,Manhattan,Upper West Side,2,1.0,1.0,78.0,t,311,4.78,332
1793104,86.0,Manhattan,Harlem,1,1.0,1.0,86.0,t,2,5.0,305
1797025,117.0,Brooklyn,Crown Heights,3,1.0,1.0,39.0,f,173,4.65,216
1604488,150.0,Brooklyn,Williamsburg,2,1.0,1.0,75.0,t,282,4.94,60
1604489,248.0,Manhattan,Chelsea,4,2.0,2.0,62.0,f,3,4.33,306
1617443,65.0,Manhattan,Harlem,2,1.0,1.0,32.5,f,37,4.7,159
1617488,294.0,Brooklyn,Bedford-Stuyvesant,4,2.0,2.0,73.5,f,84,4.82,122
1621235,98.0,Brooklyn,Bedford-Stuyvesant,3,1.0,2.0,32.666666666666664,f,9,4.89,83
1623431,10891.0,Manhattan,Midtown,2,1.0,1.0,5445.5,f,1,5.0,83
1628156,229.0,Brooklyn,Canarsie,2,2.0,3.0,114.5,t,263,4.94,313
1640995,127.0,Manhattan,Upper East Side,2,1.0,1.0,63.5,t,69,4.83,104
1798500,72.0,Bronx,Co-op City,2,1.0,1.0,36.0,t,37,4.81,358
1826701,61.0,Manhattan,Harlem,2,1.0,1.0,30.5,f,10,4.5,365
1831227,121.0,Manhattan,Harlem,2,1.0,1.0,60.5,f,42,4.43,88
1835367,101.0,Manhattan,Chelsea,2,0.0,1.0,50.5,t,16,4.44,1
1645181,175.0,Brooklyn,Bedford-Stuyvesant,4,1.0,3.0,43.75,t,211,4.84,286
1645667,113.0,Brooklyn,Bedford-Stuyvesant,2,2.0,2.0,56.5,t,370,4.72,289
1649957,126.0,Manhattan,Morningside Heights,2,1.0,1.0,63.0,f,28,4.39,358
1652236,40.0,Brooklyn,Bedford-Stuyvesant,1,1.0,1.0,40.0,f,121,4.74,215
1654929,91.0,Brooklyn,Flatbush,2,1.0,1.0,45.5,f,256,4.53,364
1655550,421.0,Manhattan,Hell's Kitchen,4,1.0,1.0,105.25,f,12,4.5,319
1656585,532.0,Manhattan,Greenwich Village,2,1.0,1.0,266.0,t,58,4.84,181
1846580,126.0,Brooklyn,South Slope,1,1.0,1.0,126.0,f,218,4.71,269
1855846,180.0,Manhattan,Harlem,4,1.0,1.0,45.0,f,35,4.77,364
1870228,100.0,Queens,Long Island City,1,0.0,3.0,100.0,f,105,4.49,365
1656621,295.0,Brooklyn,Bedford-Stuyvesant,2,2.0,2.0,147.5,t,459,4.72,49
1668328,153.0,Brooklyn,Williamsburg,2,1.0,1.0,76.5,f,227,4.69,262
1669149,250.0,Manhattan,Hell's Kitchen,3,1.0,2.0,83.33333333333333,f,90,4.81,364
1672977,514.0,Manhattan,Hell's Kitchen,6,2.0,4.0,85.66666666666667,f,29,4.45,243
1673040,481.0,Manhattan,Hell's Kitchen,5,2.0,3.0,96.2,f,19,4.74,341
1688914,116.0,Manhattan,Harlem,3,1.0,1.0,38.666666666666664,t,136,4.57,270
1876511,207.0,Brooklyn,Williamsburg,2,1.0,1.0,103.5,f,13,5.0,143
1876811,300.0,Manhattan,Gramercy,2,0.0,1.0,150.0,t,271,4.86,342
1885714,85.0,Brooklyn,Bushwick,2,1.0,1.0,42.5,t,74,4.82,144
1696381,69.0,Manhattan,East Harlem,2,2.0,1.0,34.5,f,46,4.87,89
1702533,240.0,Brooklyn,Park Slope,6,2.0,2.0,40.0,f,68,4.76,365
1702781,47.0,Queens,Astoria,1,1.0,1.0,47.0,f,21,4.86,266
1707850,69.0,Brooklyn,Prospect-Lefferts Gardens,1,1.0,1.0,69.0,f,1,5.0,177
1886820,300.0,Bronx,City Island,3,2.0,2.0,100.0,f,0,,358
1893225,275.0,Brooklyn,Prospect Heights,3,2.0,2.0,91.66666666666667,f,27,4.93,118
1897447,161.0,Brooklyn,Gowanus,3,1.0,2.0,53.666666666666664,f,371,4.94,335
1901154,124.0,Manhattan,Harlem,2,2.0,1.0,62.0,f,23,5.0,328
1717058,185.0,Manhattan,SoHo,2,1.0,1.0,92.5,f,83,4.81,351
1717226,226.0,Brooklyn,Bedford-Stuyvesant,6,3.0,5.0,37.666666666666664,f,18,4.56,358
1722101,433.0,Manhattan,Upper West Side,2,1.0,1.0,216.5,f,24,4.79,114
1724731,234.0,Manhattan,Chelsea,2,1.0,1.0,117.0,f,1,5.0,175
1944155,167.0,Brooklyn,Fort Greene,2,1.0,1.0,83.5,f,10,5.0,149
1903198,184.0,Queens,Sunnyside,2,1.0,4.0,92.0,f,81,4.52,365
1911641,215.0,Manhattan,Midtown,2,1.0,1.0,107.5,t,2,4.5,90
1914231,141.0,Manhattan,Harlem,4,1.0,1.0,35.25,f,443,4.64,363
1918693,152.0,Brooklyn,Clinton Hill,2,1.0,2.0,76.0,t,439,4.84,284
1921859,169.0,Queens,Astoria,4,1.0,2.0,42.25,t,70,4.9,305
1945115,72.0,Manhattan,Harlem,1,1.0,1.0,72.0,t,119,4.88,106
1948494,97.0,Brooklyn,East Flatbush,2,1.0,3.0,48.5,t,372,4.8,330
1952271,143.0,Manhattan,Upper West Side,2,1.0,1.0,71.5,t,113,4.88,324
1953928,160.0,Queens,Astoria,2,1.0,1.0,80.0,f,88,4.47,179
1956677,185.0,Bronx,Mott Haven,4,0.0,2.0,46.25,f,15,4.86,83
1925224,250.0,Brooklyn,Williamsburg,2,1.0,1.0,125.0,f,122,4.99,226
1932110,140.0,Manhattan,Lower East Side,2,1.0,1.0,70.0,f,19,4.84,263
1934804,836.0,Brooklyn,Clinton Hill,8,5.0,5.0,104.5,f,76,4.53,257
1935302,171.0,Brooklyn,Fort Greene,2,1.0,7.0,85.5,f,231,4.74,335
1936633,110.0,Bronx,City Island,2,0.0,0.0,55.0,f,113,4.96,96
1941435,46.0,Brooklyn,Crown Heights,1,1.0,1.0,46.0,f,21,4.33,44
1941439,68.0,Manhattan,East Harlem,1,1.0,1.0,68.0,t,56,4.86,136
1958765,220.0,Brooklyn,Williamsburg,4,2.0,2.0,55.0,f,87,4.87,348
1971540,150.0,Manhattan,Upper West Side,1,1.0,2.0,150.0,f,174,4.55,365
1974700,258.0,Manhattan,Harlem,7,1.0,5.0,36.857142857142854,f,22,4.64,278
1976123,1999.0,Manhattan,East Village,2,1.0,1.0,999.5,f,20,4.25,270
1943394,188.0,Brooklyn,Bedford-Stuyvesant,4,3.0,3.0,47.0,t,0,,63
2083749,150.0,Manhattan,Upper West Side,3,2.0,3.0,50.0,f,55,4.8,277
2092827,160.0,Brooklyn,Williamsburg,4,3.0,3.0,40.0,t,8,5.0,292
2093064,123.0,Manhattan,Chelsea,4,1.0,2.0,30.75,t,26,4.62,361
2093304,150.0,Brooklyn,Fort Greene,2,1.0,1.0,75.0,f,69,4.91,259
1979127,257.0,Manhattan,East Village,4,2.0,3.0,64.25,f,93,4.71,128
1981590,185.0,Brooklyn,Bushwick,4,0.0,1.0,46.25,f,178,4.62,334
1984378,168.0,Brooklyn,Bushwick,7,2.0,3.0,24.0,f,27,4.62,365
1984486,145.0,Brooklyn,Crown Heights,3,1.0,1.0,48.333333333333336,t,59,4.74,167
2098030,182.0,Brooklyn,Bedford-Stuyvesant,2,1.0,2.0,91.0,f,52,4.83,89
2100887,338.0,Manhattan,SoHo,2,2.0,2.0,169.0,f,6,4.5,335
1988823,300.0,Manhattan,Harlem,4,1.0,4.0,75.0,f,238,4.7,32
2000576,178.0,Brooklyn,Crown Heights,8,3.0,5.0,22.25,f,278,4.55,298
2015168,135.0,Brooklyn,Bedford-Stuyvesant,5,2.0,2.0,27.0,t,284,4.88,305
